Name           Type    RA            Dec           Smax     Smin     PosAng   B-Mag    V-Mag    J-Mag    H-Mag    K-Mag    SurfBr   Hubble  Cstar U-MagCstar B-MagCstar V-MagM      NGC        IC         Cstar Names                 Names                                                                                                                                                                                                      Notes                                                                 
IC4715         *Ass    18:16:56.1    -18:30:52     120.00   60.00                                                                                                            024                                                      Small SGR Star Cloud                                                                                                                                                                                       
IC4725         OCl     18:31:46.7    -19:06:54     14.10                      5.29     4.60                                                                                  025                                                      MWSC2940                                                                                                                                                                                                   
NGC3961        G       11:54:57.64   +69:19:48.4   1.30     1.28     165      14.70             11.70    11.06    10.81    23.93    SBa                                                                                               2MASX J11545766+6919484,PGC 037390,UGC 06885                                                                                                                                                               
NGC3962        G       11:54:40.10   -13:58:30.1   4.17     3.00     10       13.16    12.16    8.56     7.89     7.67     23.56    E                                                                                                 2MASX J11544010-1358299,MCG -02-30-040,PGC 037366,UGCA 253                                                                                                                                                 
NGC3963        G       11:54:58.71   +58:29:37.1   2.52     2.22     96       12.20             10.28    9.72     9.30     23.24    Sbc                                                                                               2MASX J11545871+5829364,IRAS 11523+5846,MCG +10-17-100,PGC 037386,SDSS J115458.71+582936.9,SDSS J115458.71+582937.0,SDSS J115458.71+582937.1,SDSS J115458.71+582937.2,UGC 06884                            
NGC3964        G       11:54:53.48   +28:15:44.7   0.89     0.67     78       15.20             11.43    10.74    10.46    23.30    S0-a                                                                                              2MASX J11545343+2815444,MCG +05-28-043,PGC 037375,SDSS J115453.47+281544.6,SDSS J115453.48+281544.6,SDSS J115453.48+281544.7                                                                               
NGC3965        Other   11:55:07.42   -10:52:41.9                                                                                                                                                                                                                                                                                                                                                                                                 Nothing at this position.                                             
NGC3966        G       11:56:44.19   +32:01:18.4   2.48     0.52     109      14.00             10.07    9.38     8.98     24.43    S0-a                                            3986                                              2MASX J11564416+3201181,IRAS 11541+3217,MCG +05-28-053,PGC 037544,SDSS J115644.18+320118.3,SDSS J115644.19+320118.4,SDSS J115644.25+320116.5,UGC 06920                                                     
NGC3967        G       11:55:10.40   -07:50:37.6   1.28     1.01     108      14.37             10.92    10.15    9.96     23.68    E-S0                                                                                              2MASX J11551037-0750373,MCG -01-30-047,PGC 037398                                                                                                                                                          
NGC3968        G       11:55:28.70   +11:58:06.1   1.91     1.31     17       13.30             10.16    9.41     9.15     23.18    Sbc                                                                                               2MASX J11552868+1158059,IRAS 11529+1214,MCG +02-30-045,PGC 037429,SDSS J115528.69+115806.1,SDSS J115528.70+115806.1,UGC 06895                                                                              
NGC3969        G       11:55:09.24   -18:55:38.7   1.32     1.16     64       13.99             10.70    9.97     9.71     23.30    S0-a                                                                                              2MASX J11550923-1855386,ESO 572-017,ESO-LV 572-0170,MCG -03-30-020,PGC 037396                                                                                                                              
NGC3970        G       11:55:28.07   -12:03:40.6   1.19     0.52     101      14.00             10.89    10.16    9.93     23.55    S0                                                                                                2MASX J11552806-1203405,MCG -02-30-041,PGC 037425                                                                                                                                                          
NGC3971        G       11:55:36.39   +29:59:45.3   1.05     0.91     76       14.01    13.13    10.98    10.31    10.04    22.86    S0                                              3984                                              2MASX J11553641+2959452,MCG +05-28-047,PGC 037443,SDSS J115536.39+295945.2,SDSS J115536.39+295945.3,UGC 06899                                                                                              
NGC3972        G       11:55:45.09   +55:19:14.7   3.67     0.99     117      13.14             10.54    9.83     9.64     23.55    SABb                                                                                              2MASX J11554511+5519144,IRAS 11531+5535,MCG +09-20-032,PGC 037466,SDSS J115545.08+551914.6,SDSS J115545.09+551914.7,UGC 06904                                                                              
NGC3973        G       11:55:37.00   +11:59:50.6   0.69     0.42     166      15.40             12.74    12.12    11.98    23.84    S0-a                                                                                              2MASX J11553699+1159504,MCG +02-31-001,PGC 037439,SDSS J115536.99+115950.5,SDSS J115536.99+115950.6                                                                                                        
NGC3974        G       11:55:40.14   -12:01:38.8   1.18     0.96     170      14.00             11.09    10.34    10.06    23.39    S0-a                                                                                              2MASX J11554013-1201386,MCG -02-31-001,PGC 037452                                                                                                                                                          
NGC3975        G       11:55:53.69   +60:31:45.9   0.76     0.42     94       15.20             13.12    12.42    12.14    23.53    SABb                                                                                              2MASX J11555367+6031461,MCG +10-17-103,PGC 037480,SDSS J115553.68+603146.2,SDSS J115553.69+603145.8,SDSS J115553.69+603145.9                                                                               
NGC3976        G       11:55:57.29   +06:44:58.0   3.13     0.90     57       12.80             9.70     8.99     8.76     22.80    Sb                                                                                                2MASX J11555729+0644580,2MASX J11555763+0645030,IRAS 11533+0701,MCG +01-31-001,PGC 037483,UGC 06906                                                                                                        
NGC3977        G       11:56:07.20   +55:23:26.8   1.53     1.19     177      14.70             11.56    11.00    10.57    23.93    Sab                                             3980                                              2MASX J11560714+5523263,MCG +09-20-034,PGC 037497,SDSS J115607.19+552326.9,SDSS J115607.20+552326.8,UGC 06909                                                                                              
NGC3978        G       11:56:10.32   +60:31:21.1   1.58     1.46     25       13.20             11.00    10.36    10.01    23.01    SABb                                                                                              2MASX J11561045+6031300,IRAS 11535+6047,MCG +10-17-105,PGC 037502,SDSS J115610.31+603121.0,SDSS J115610.31+603121.1,SDSS J115610.32+603121.1,SDSS J115610.33+603121.1,UGC 06910                            
NGC3979        G       11:56:01.05   -02:43:15.1   1.23     0.65     99       14.20             10.87    10.18    9.95     23.18    S0                                                         2976                                   2MASX J11560108-0243151,MCG +00-31-003,PGC 037488,SDSS J115601.05-024315.1,UGC 06907                                                                                                                       
NGC3980        Dup     11:56:07.20   +55:23:26.8                                                                                                                                    3977                                                                                                                                                                                                                                                         
NGC3981        G       11:56:07.45   -19:53:46.2   3.32     2.11     15       11.75             9.53     8.78     8.46     23.14    Sbc                                                                                               2MASX J11560744-1953462,ESO 572-020,ESO-LV 572-0200,IRAS 11535-1937,MCG -03-31-001,PGC 037496,UGCA 255                                                                                                     
NGC3982        G       11:56:28.13   +55:07:30.9   2.13     1.87     25       12.20    11.70    9.77     9.08     8.85     22.05    SABb                                                                                              2MASX J11562816+5507313,IRAS 11538+5524,MCG +09-20-036,PGC 037520,SDSS J115628.12+550730.8,SDSS J115628.13+550730.8,SDSS J115628.13+550730.9,UGC 06918                                                     
NGC3983        G       11:56:23.68   +23:52:04.6   1.17     0.27     113      14.80             11.15    10.46    10.17    23.29    S0-a                                                                                              2MASX J11562369+2352049,MCG +04-28-098,PGC 037514,SDSS J115623.67+235204.6,SDSS J115623.68+235204.6,UGC 06914                                                                                              
NGC3984        Dup     11:55:36.39   +29:59:45.3                                                                                                                                    3971                                                                                                                                                                                                                                                         
NGC3985        G       11:56:42.11   +48:20:02.2   1.06     0.70     67       13.00             11.18    10.55    10.36    21.62    Sm                                                                                                2MASX J11564210+4820022,IRAS 11541+4836,MCG +08-22-045,PGC 037542,UGC 06921                                                                                                                                
NGC3986        Dup     11:56:44.19   +32:01:18.4                                                                                                                                    3966                                                                                                                                                                                                                                                         
NGC3987        G       11:57:20.92   +25:11:43.4   2.72     0.68     59       14.40             10.35    9.48     9.05     23.88    SBb                                                                                               2MASX J11572090+2511436,IRAS 11547+2528,MCG +04-28-099,PGC 037591,SDSS J115720.75+251140.6,SDSS J115720.83+251145.4,UGC 06928                                                                              
NGC3988        G       11:57:24.22   +27:52:39.1   0.76     0.59     50       14.70             11.45    10.73    10.46    22.99    E                                                                                                 2MASX J11572422+2752386,MCG +05-28-057,PGC 037609,SDSS J115724.22+275239.0,SDSS J115724.22+275239.1                                                                                                        
NGC3989        G       11:57:26.69   +25:13:59.1   0.76     0.38     123      15.70             13.68    12.98    12.91    23.38    Sbc                                                                                               2MASX J11572664+2513586,MCG +04-28-100,PGC 037599,SDSS J115726.68+251359.0,SDSS J115726.69+251359.1                                                                                                        
NGC3990        G       11:57:35.56   +55:27:31.2   1.38     0.81     42       13.57             10.48    9.75     9.55     22.88    E-S0                                                                                              2MASX J11573559+5527318,MCG +09-20-043,PGC 037618,SDSS J115735.57+552731.6,UGC 06938                                                                                                                       
NGC3991        GPair   11:57:31.08   +32:20:16.0   2.01     0.40     30       13.80             11.67    11.05    10.88    21.36    IB                                                                                                IRAS 11549+3237,MCG +06-26-060,PGC 037613,UGC 06933                                                                                                                                                        
NGC3992        G       11:57:35.98   +53:22:28.3   8.07     5.64     78       10.94             7.85     7.19     6.94     23.45    Sbc                                      109                                                      2MASX J11573598+5322282,IRAS 11549+5339,MCG +09-20-044,PGC 037617,SDSS J115735.96+532228.9,UGC 06937                                                                                                       
NGC3993        G       11:57:37.82   +25:14:26.2   1.68     0.51     140      14.80             11.72    11.03    10.80    23.63    Sb                                                                                                2MASX J11573783+2514261,MCG +04-28-101,PGC 037619,SDSS J115737.81+251426.1,SDSS J115737.82+251426.1,SDSS J115737.82+251426.2,UGC 06935                                                                     
NGC3994        G       11:57:36.87   +32:16:39.4   0.85     0.46     10       13.51    12.87    10.76    10.04    9.72     21.23    Sc                                                                                                2MASX J11573685+3216400,MCG +06-26-059,PGC 037616,SDSS J115736.86+321639.4,SDSS J115736.87+321639.4,UGC 06936                                                                                              
NGC3995        G       11:57:44.10   +32:17:38.6   2.59     0.95     38       12.81             11.35    10.57    10.52    22.61    SABm                                                                                              2MASX J11574411+3217389,MCG +06-26-061,PGC 037624,SDSS J115744.09+321738.6,SDSS J115744.10+321738.6,UGC 06944                                                                                              
NGC3996        G       11:57:46.06   +14:17:50.7   0.83     0.64     51       14.40             11.31    10.65    10.38    22.46    Sb                                                                                                2MASX J11574605+1417507,IRAS 11551+1434,MCG +03-31-004,PGC 037628,SDSS J115746.05+141750.6,SDSS J115746.06+141750.7,UGC 06941                                                                              
NGC3997        G       11:57:48.23   +25:16:14.3   1.10     0.56     126      14.30             11.87    11.20    10.97    22.50    SBb                                                                                               2MASX J11574822+2516142,IRAS 11552+2532,MCG +04-28-102,PGC 037629,UGC 06942                                                                                                                                
NGC3998        G       11:57:56.13   +55:27:12.9   2.78     2.26     139      11.64    12.10    8.33     7.58     7.37     22.37    S0                                                                                                2MASX J11575616+5527128,MCG +09-20-046,PGC 037642,UGC 06946                                                                                                                                                
NGC3999        G       11:57:56.49   +25:04:05.8   0.63     0.40     86       15.70             13.27    12.57    12.26    23.78    E                                                                                                 2MASX J11575647+2504062,PGC 037647,SDSS J115756.49+250405.8                                                                                                                                                
NGC4000        G       11:57:57.02   +25:08:40.1   1.04     0.37     1        15.20             12.33    11.74    11.41    23.28    SBbc                                                                                              2MASX J11575699+2508402,IRAS 11554+2524,MCG +04-28-103,PGC 037643,SDSS J115756.98+250838.9,UGC 06949                                                                                                       
NGC4001        G       11:58:06.78   +47:20:05.5   0.59     0.40     149      15.00             12.81    11.99    11.85    23.22    Sbc                                                                                               2MASX J11580681+4720050,MCG +08-22-047,PGC 037656,SDSS J115806.78+472005.4                                                                                                                                 
NGC4002        G       11:57:59.30   +23:12:07.4   1.34     0.61     111      14.70             11.11    10.41    10.13    23.52    Sa                                                                                                2MASX J11575931+2312070,MCG +04-28-104,PGC 037635,SDSS J115759.29+231207.3                                                                                                                                 
NGC4003        G       11:57:59.04   +23:07:29.6   1.04     0.61     160      14.80             11.16    10.46    10.13    23.32    S0                                                                                                2MASX J11575902+2307300,MCG +04-28-105,PGC 037646,SDSS J115759.03+230729.6,UGC 06948                                                                                                                       
NGC4004        G       11:58:05.23   +27:52:43.9   1.17     0.51     8        14.00             11.67    11.01    10.74    22.41    IB                                                                                                2MASX J11580522+2752441,IRAS 11555+2809,MCG +05-28-060,PGC 037654,SDSS J115805.22+275243.8,SDSS J115805.22+275243.9,SDSS J115805.23+275243.9,UGC 06950                                                     
NGC4005        G       11:58:10.17   +25:07:20.1   1.12     0.74     92       14.10             11.00    10.29    10.13    22.78    S0-a                                            4007                                              2MASX J11581014+2507199,MCG +04-28-107,PGC 037661,SDSS J115810.16+250720.0,SDSS J115810.16+250720.1,UGC 06952                                                                                              
NGC4006        G       11:58:05.78   -02:07:12.3   1.52     0.96     13       14.20             10.48    9.75     9.45     23.89    E                                                                                                 2MASX J11580578-0207124,MCG +00-31-006,PGC 037655,SDSS J115805.78-020712.2,UGC 06951                                                                                                                       
NGC4007        Dup     11:58:10.17   +25:07:20.1                                                                                                                                    4005                                                                                                                                                                                                                                                         
NGC4008        G       11:58:17.04   +28:11:33.0   2.07     1.11     166      13.10             9.76     9.08     8.83     23.38    E                                                                                                 2MASX J11581704+2811330,MCG +05-28-061,PGC 037666,UGC 06953                                                                                                                                                
NGC4009        *       11:58:15.05   +25:11:23.1                                                                                                                                                                                      SDSS J115815.04+251123.0                                                                                                                                                                                   
NGC4010        G       11:58:37.89   +47:15:41.4   3.07     0.65     66       13.10             10.67    9.88     9.59     23.04    SBcd                                                                                              2MASX J11583799+4715407,IRAS 11560+4732,MCG +08-22-049,PGC 037697,SDSS J115837.89+471541.3,SDSS J115837.89+471541.4,UGC 06964                                                                              
NGC4011        G       11:58:25.43   +25:05:51.5   0.77     0.37     35       15.70             13.21    12.64    12.27    23.49    Sc                                                                                                2MASX J11582545+2505521,PGC 037674,SDSS J115825.42+250551.5,SDSS J115825.43+250551.5                                                                                                                       
NGC4012        G       11:58:27.53   +10:01:17.4   1.73     0.52     151      14.60             11.34    10.72    10.43    23.52    SABb                                                                                              2MASX J11582752+1001169,MCG +02-31-006,PGC 037686,SDSS J115827.52+100117.4,SDSS J115827.53+100117.3,SDSS J115827.53+100117.4,UGC 06960                                                                     
NGC4013        G       11:58:31.38   +43:56:47.7   4.89     1.23     58       12.40             8.82     8.01     7.63     23.64    SABb                                                                                              2MASX J11583141+4356492,IRAS 11559+4413,MCG +07-25-009,PGC 037691,SDSS J115831.38+435647.6,SDSS J115831.38+435647.7,UGC 06963                                                                              
NGC4014        G       11:58:35.81   +16:10:38.3   1.63     0.99     119      13.50             10.52    9.82     9.51     23.19    S0-a                                            4028                                              2MASX J11583580+1610384,IRAS 11560+1627,MCG +03-31-005,PGC 037695,SDSS J115835.83+161038.1,UGC 06961                                                                                                       
NGC4015        GPair   11:58:42.90   +25:02:25.0   1.06     0.74     0        14.20             10.84    10.16    9.94                                                                                                                UGC 06965                                                                                                                                                                                                  
NGC4016        G       11:58:29.02   +27:31:43.6   0.76     0.47     155      14.60                                        21.57    Sd                                                                                                2MASX J11582910+2731431,MCG +05-28-063,PGC 037687,SDSS J115829.01+273143.6,SDSS J115829.02+273143.6,UGC 06954                                                                                              
NGC4017        G       11:58:45.67   +27:27:08.8   1.57     1.08     69       13.50             11.14    10.58    10.45    22.48    Sbc                                                                                               2MASX J11584562+2727084,IRAS 11561+2743,MCG +05-28-065,PGC 037705,SDSS J115845.66+272708.7,SDSS J115845.67+272708.7,SDSS J115845.67+272708.8,UGC 06967                                                     
NGC4018        G       11:58:40.70   +25:18:59.1   1.39     0.41     162      14.70             11.80    10.96    10.55    23.23    Sab                                                                                               2MASX J11584070+2518591,IRAS 11561+2535,MCG +04-28-108,PGC 037699,SDSS J115840.76+251858.8,UGC 06966                                                                                                       
NGC4019        G       12:01:10.42   +14:06:15.5   1.48     0.30     145      13.90             12.28    11.64    11.33    22.51    Sbc                                                        0755                                   2MASX J12011038+1406162,IRAS 11585+1423,MCG +02-31-014,PGC 037912,SDSS J120110.53+140613.5,SDSS J120110.54+140613.5,UGC 07001                                                                              
NGC4020        G       11:58:56.67   +30:24:42.8   1.87     0.82     19       13.20             11.59    10.98    10.76    22.66    Scd                                                                                               2MASX J11585693+3024490,IRAS 11563+3041,MCG +05-28-066,PGC 037723,SDSS J115856.67+302442.6,SDSS J115856.67+302442.8,UGC 06971                                                                              
NGC4021        G       11:59:02.59   +25:04:59.6   0.93     0.84     81       15.30             12.24    11.50    11.25    24.06    E                                                                                                 2MASX J11590257+2504596,MCG +04-28-112,PGC 037730,SDSS J115902.58+250459.5,SDSS J115902.59+250459.5                                                                                                        
NGC4022        G       11:59:01.01   +25:13:22.1   1.00     0.96     105      14.40             11.40    10.74    10.53    23.10    S0                                                                                                2MASX J11590100+2513216,MCG +04-28-111,PGC 037729,SDSS J115901.01+251322.0,SDSS J115901.01+251322.1,UGC 06975                                                                                              
NGC4023        G       11:59:05.47   +24:59:20.3   0.92     0.75     30       14.60             12.07    11.34    11.33    23.02    Sb                                                                                                2MASX J11590546+2459206,MCG +04-28-113,PGC 037732,SDSS J115905.46+245920.2,SDSS J115905.47+245920.2,UGC 06977                                                                                              
NGC4024        G       11:58:31.25   -18:20:48.6   1.75     1.51     64       12.91             9.66     8.91     8.73     22.67    E-S0                                                                                              2MASX J11583124-1820486,ESO 572-031,ESO-LV 572-0310,MCG -03-31-004,PGC 037690                                                                                                                              
NGC4025        G       11:59:10.19   +37:47:36.3   1.42     0.92     34       14.90             13.17    12.46    12.34    23.24    SBc                                                                                               2MASX J11591024+3747372,MCG +06-26-064,PGC 037738,SDSS J115910.18+374736.2,SDSS J115910.19+374736.3,UGC 06982                                                                                              
NGC4026        G       11:59:25.19   +50:57:42.1   4.41     0.87     178      12.17             8.52     7.79     7.58     23.54    S0                                                                                                2MASX J11592518+5057420,MCG +09-20-052,PGC 037760,UGC 06985                                                                                                                                                
NGC4027        G       11:59:30.17   -19:15:54.8   3.54     2.80     163      11.71    11.10    9.37     8.70     8.50     22.86    SBd                                                                                               2MASX J11593016-1915546,ESO 572-037,ESO-LV 572-0370,IRAS 11569-1859,MCG -03-31-008,PGC 037773,UGCA 260                                                                                                     
NGC4027A       G       11:59:29.39   -19:19:55.2   1.11     0.57     165      15.03                                        23.32    IB                                                                                                ESO 572-036,ESO-LV 572-0360,MCG -03-31-007,PGC 037772                                                                                                                                                      
NGC4028        Dup     11:58:35.81   +16:10:38.3                                                                                                                                    4014                                                                                                                                                                                                                                                         
NGC4029        G       12:00:03.17   +08:10:54.2   1.25     0.60     156      14.50             11.43    10.92    10.55    23.27    SABb                                                                                              2MASX J12000318+0810536,MCG +01-31-008,PGC 037816,SDSS J120003.16+081054.1,SDSS J120003.16+081054.2,SDSS J120003.17+081054.2,UGC 06990                                                                     
NGC4030        G       12:00:23.63   -01:06:00.3   3.78     2.65     19       11.42             8.27     7.60     7.33     22.50    Sbc                                                                                               2MASX J12002364-0105598,IRAS 11578-0049,MCG +00-31-016,PGC 037845,SDSS J120023.33-010559.3,SDSS J120023.62-010600.2,SDSS J120023.62-010600.3,UGC 06993                                                     
NGC4031        G       12:00:31.35   +31:56:51.3   0.67     0.47     48       14.70             12.33    11.71    11.42    22.69    Sb                                                                                                2MASX J12003130+3156514,MCG +05-28-075,PGC 037855,SDSS J120031.34+315651.2                                                                                                                                 
NGC4032        G       12:00:32.82   +20:04:26.2   1.35     1.06     179      12.70             11.15    10.85    10.45    22.20    I                                                                                                 2MASX J12003281+2004260,IRAS 11579+2021,MCG +03-31-010,PGC 037860,SDSS J120032.86+200426.2,UGC 06995                                                                                                       
NGC4033        G       12:00:34.74   -17:50:33.4   2.59     1.30     44       12.79             9.58     8.94     8.70     23.54    E                                                                                                 2MASX J12003474-1750333,ESO 572-042,ESO-LV 572-0420,MCG -03-31-011,PGC 037863                                                                                                                              
NGC4034        G       12:01:29.66   +69:19:26.1   1.45     0.87     11       14.50             12.19    11.51    11.38    23.68    Sc                                                                                                2MASX J12012963+6919261,MCG +12-11-044,PGC 037935,UGC 07006                                                                                                                                                
NGC4035        G       12:00:29.34   -15:56:53.1   1.23     1.11     22       13.70             12.18    11.60    11.47    23.19    SABb                                                                                              2MASX J12002921-1556543,IRAS 11579-1540,MCG -03-31-010,PGC 037853                                                                                                                                          
NGC4036        G       12:01:26.75   +61:53:44.8   4.85     2.08     83       12.18    11.20    8.47     7.79     7.56     23.66    S0                                                                                                2MASX J12012689+6153445,IRAS 11588+6210,MCG +10-17-125,PGC 037930,SDSS J120126.74+615344.7,SDSS J120126.75+615344.8,UGC 07005                                                                              
NGC4037        G       12:01:23.67   +13:24:03.7   2.38     2.22     30       13.80             10.88    10.28    10.11    23.44    Sb                                                                                                2MASX J12012368+1324041,IRAS 11588+1340,MCG +02-31-015,PGC 037928,SDSS J120123.66+132403.6,SDSS J120123.67+132403.7,UGC 07002                                                                              
NGC4038        G       12:01:53.01   -18:52:03.4   5.42     3.78     80       10.91                                        22.94    SBm                                                                                               2MASS J12015301-1852034,ESO 572-047,ESO-LV 572-0470,ESO-LV 572-0481,MCG -03-31-014,PGC 037967,UGCA 264                                                                                                     
NGC4039        G       12:01:53.51   -18:53:10.3   5.36     2.73     50       11.08                                        22.82    SBm                                                                                               2MASS J12015350-1853103,ESO 572-048,ESO-LV 572-0471,ESO-LV 572-0480,MCG -03-31-015,PGC 037969,UGCA 265                                                                                                     
NGC4040        G       12:02:05.44   +17:49:23.6   1.20     0.61     140      15.00             11.70    11.02    10.77    24.12    E                                                                                                 2MASX J12020544+1749232,MCG +03-31-018,PGC 037993,SDSS J120205.44+174923.5,SDSS J120205.44+174923.6,UGC 07013                                                                                              
NGC4041        G       12:02:12.20   +62:08:14.0   2.57     2.39     70       11.60             9.36     8.67     8.41     22.38    Sbc                                                                                               2MASX J12021217+6208142,IRAS 11596+6224,MCG +10-17-129,PGC 037999,SDSS J120212.20+620813.9,SDSS J120212.20+620814.0,UGC 07014                                                                              
NGC4042        G       12:02:46.78   +20:09:47.7   0.41     0.32     124      15.50             13.45    12.80    12.41    23.29    E                                                                                                 2MASX J12024674+2009478,PGC 3781394,SDSS J120246.76+200947.6,SDSS J120246.77+200947.7                                                                                                                      
NGC4043        G       12:02:22.96   +04:19:47.3   0.95     0.63     136      14.10             11.17    10.42    10.31    22.84    S0-a                                                                                              2MASX J12022296+0419473,IRAS 11597+0437,MCG +01-31-012,PGC 038010,SDSS J120222.96+041947.3,SDSS J120222.97+041947.3,UGC 07015                                                                              
NGC4044        G       12:02:29.51   -00:12:44.7   1.12     1.03     5        14.60             10.92    10.14    9.91     23.66    E                                                                                                 2MASX J12022950-0012445,MCG +00-31-020,PGC 038018,UGC 07018                                                                                                                                                
NGC4045        G       12:02:42.24   +01:58:36.5   2.55     1.58     86       13.14             9.74     9.07     8.75     23.13    Sa                                              4046                                              2MASX J12024226+0158363,IRAS 12001+0215,MCG +00-31-022,PGC 038031,SDSS J120242.23+015836.5,SDSS J120242.24+015836.4,SDSS J120242.24+015836.5,SDSS J120242.34+015837.2,UGC 07021                            
NGC4045A       G       12:02:42.69   +01:57:08.0   0.92     0.42     146      15.20             12.22    11.54    11.26    23.83    S0                                                                                                2MASX J12024266+0157083,MCG +00-31-021,PGC 038033,SDSS J120242.68+015707.9,SDSS J120242.69+015707.9                                                                                                        
NGC4046        Dup     12:02:42.24   +01:58:36.5                                                                                                                                    4045                                                                                                                                                                                                                                                         
NGC4047        G       12:02:50.68   +48:38:10.3   1.53     1.17     100      12.80             10.16    9.46     9.17     22.35    Sb                                                                                                2MASX J12025065+4838106,IRAS 12002+4854,MCG +08-22-058,PGC 038042,SDSS J120250.67+483810.3,SDSS J120250.68+483810.3,UGC 07025                                                                              
NGC4048        G       12:02:50.19   +18:00:56.1   0.67     0.52     92       14.40             11.92    11.28    10.94    22.44    S0                                                                                                2MASX J12025025+1800559,MCG +03-31-020,PGC 038040,SDSS J120250.18+180056.0,UGC 07023                                                                                                                       
NGC4049        G       12:02:54.70   +18:45:09.0   1.16     0.72     51       14.20             12.83    12.27    11.98    22.75    Sm                                                                                                2MASX J12025425+1845049,MCG +03-31-021,PGC 038050,UGC 07027                                                                                                                                                
NGC4050        G       12:02:53.95   -16:22:25.0   3.43     2.14     89       12.00             9.75     9.11     8.86     24.15    Sab                                                                                               2MASX J12025395-1622249,IRAS 12003-1605,MCG -03-31-016,PGC 038049                                                                                                                                          
NGC4051        G       12:03:09.61   +44:31:52.8   4.89     4.26     146      11.08    12.92    8.58     8.06     7.67     22.87    SABb                                                                                              2MASX J12030968+4431525,IRAS 12005+4448,MCG +08-22-059,PGC 038068,SDSS J120309.61+443152.6,UGC 07030                                                                                                       
NGC4052        OCl     12:02:05.19   -63:13:24.5   5.10                                8.80                                                                                                                                           MWSC 1991                                                                                                                                                                                                  
NGC4053        G       12:03:11.57   +19:43:43.8   1.06     0.62     107      14.60             11.04    10.29    9.97     22.99    Sab                                                                                               2MASX J12031157+1943434,MCG +03-31-024,PGC 038069,SDSS J120311.56+194343.7,SDSS J120311.57+194343.7,UGC 07029                                                                                              
NGC4054        GTrpl   12:03:13.10   +57:53:40.0   0.64     0.40     91       14.60             13.13    12.76    12.67    23.45                                                                                                      MCG +10-17-131,PGC 038078                                                                                                                                                                                  
NGC4055        G       12:04:01.48   +20:13:56.4   0.92     0.79     1        14.40             10.83    10.08    9.76     22.53    E                                               4061                                              2MASX J12040140+2013559,2MASX J12040147+2013489,MCG +04-29-006,PGC 038146,SDSS J120401.47+201356.3,SDSS J120401.48+201356.3,SDSS J120401.48+201356.4,UGC 07044                                             
NGC4056        G       12:03:57.77   +20:18:45.0   0.63     0.53     133      16.38             13.65    13.06    12.93    24.36    E                                                                                                 2MASX J12035771+2018449,PGC 038140,SDSS J120357.76+201844.9,SDSS J120357.77+201845.0                                                                                                                       
NGC4057        G       12:04:06.17   +20:14:06.3   1.29     0.99     120      14.00             10.64    9.96     9.69     23.01    E                                               4065                                              2MASX J12040616+2014059,MCG +04-29-007,PGC 038156,SDSS J120406.16+201406.2,SDSS J120406.17+201406.3,UGC 07050                                                                                              
NGC4058        G       12:03:49.06   +03:32:53.6   1.39     0.69     167      14.00             10.65    10.01    9.75     23.42    S0-a                                                                                              2MASX J12034906+0332535,MCG +01-31-017,PGC 038124,UGC 07036                                                                                                                                                
NGC4059        G       12:04:11.30   +20:24:35.4   1.24     0.99     46       14.30             10.73    10.01    9.75     23.33    E                                               4070                                              2MASX J12041129+2024351,MCG +04-29-009,PGC 038169,SDSS J120411.29+202435.4,UGC 07052                                                                                                                       
NGC4060        G       12:04:01.00   +20:20:14.7   0.55     0.35     88       15.60             12.59    11.86    11.64    23.05    E                                                                                                 2MASX J12040098+2020149,PGC 038151,SDSS J120400.98+202014.6,SDSS J120400.99+202014.7                                                                                                                       
NGC4061        Dup     12:04:01.48   +20:13:56.4                                                                                                                                    4055                                                                                                                                                                                                                                                         
NGC4062        G       12:04:03.83   +31:53:44.9   4.14     1.61     101      11.90    11.21    9.13     8.47     8.21     22.94    SABc                                                                                              2MASX J12040383+3153449,IRAS 12015+3210,MCG +05-29-004,PGC 038150,SDSS J120403.82+315344.8,SDSS J120403.83+315344.9,UGC 07045                                                                              
